Id,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability,genre_label
3898,0.632,10,-11.671,0,0.0458,0.308,0.932,0.111,0.057,130.012,298076,4,0.654,1
3899,0.665,6,-6.963,0,0.0746,0.597,0,0.606,0.423,176.036,199373,4,0.69,0
3900,0.754,1,-7.561,1,0.0517,0.00123,0.913,0.109,0.0391,128.002,472555,4,0.737,1
3901,0.78,6,-10.449,0,0.315,0.0527,4.58E-05,0.0894,0.645,187.112,267293,4,0.837,0
3902,0.0671,3,-12.163,0,0.0689,0.744,0,0.166,0.197,106.017,122933,3,0.51,0
3903,0.749,7,-12.781,1,0.0516,0.00495,0.947,0.152,0.034,131.984,428182,4,0.746,1
3904,0.955,1,-7.102,1,0.0453,2.98E-05,0.852,0.358,0.0519,130.002,325517,4,0.608,1
3905,0.726,11,-9.235,0,0.0442,0.00192,0.573,0.154,0.383,131.85,393979,4,0.638,1
3906,0.943,11,-10.739,0,0.0607,0.00335,0.863,0.14,0.724,135.005,294429,4,0.602,1
3907,0.641,10,-6.67,0,0.369,0.342,0,0.588,0.541,159.046,303373,4,0.63,0
3908,0.32,3,-11.736,0,0.031,0.412,3.09E-05,0.133,0.649,129.951,230547,4,0.691,0
3909,0.566,0,-12.349,1,0.042,0.415,0.938,0.111,0.169,127.987,366159,4,0.804,1
3910,0.702,3,-7.559,0,0.381,0.0681,0,0.212,0.248,204.622,210347,4,0.678,0
3911,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,124056,4,0.936,0
3912,0.727,2,-9.983,1,0.0519,0.000174,0.873,0.0635,0.0373,122.006,393096,4,0.704,1
3913,0.586,7,-9.468,1,0.122,0.00344,0.851,0.0542,0.346,125,446366,4,0.836,1
3914,0.659,0,-8.324,0,0.129,0.0182,1.01E-06,0.348,0.112,154.01,161627,4,0.626,0
3915,0.649,2,-15.684,1,0.0443,0.235,0.912,0.112,0.0304,129.008,387983,3,0.66,1
3916,0.556,7,-13.776,1,0.0743,0.00247,0.91,0.107,0.0393,126.004,496165,4,0.652,1
3917,0.657,6,-12.358,0,0.0856,0.00263,0.825,0.124,0.165,126.013,387000,4,0.801,1
3918,0.88,4,-8.35,0,0.0745,0.000282,0.964,0.12,0.0564,134.993,320000,4,0.595,1
3919,0.819,7,-11.07,1,0.0492,0.113,0.858,0.104,0.0299,133,402519,4,0.414,1
3920,0.435,7,-9.769,1,0.0526,0.00829,0.00012,0.0925,0.645,125.894,275500,4,0.7,0
3921,0.55,10,-8.719,1,0.322,0.0297,0,0.0427,0.903,153.156,172813,4,0.723,0
3922,0.572,11,-9.383,1,0.0859,0.00811,0,0.111,0.477,140.032,260560,4,0.785,0
3923,0.897,1,-6.619,1,0.0457,0.00407,0.942,0.111,0.486,126.017,374000,4,0.747,1
3924,0.564,1,-7.822,1,0.235,0.177,0,0.128,0.107,170.084,129882,4,0.83,0
3925,0.743,10,-3.314,0,0.326,0.0457,0.000112,0.0395,0.879,170.41,249400,4,0.836,0
3926,0.884,1,-9.192,1,0.0629,0.0288,0.85,0.204,0.0735,131.007,323244,4,0.658,1
3927,0.825,6,-3.941,1,0.0379,7.44E-05,6.51E-05,0.115,0.43,168.298,111491,3,0.476,0
3928,0.439,1,-12.409,1,0.0888,0.356,0.837,0.113,0.0945,128.036,364774,4,0.794,1
3929,0.707,11,-7.812,1,0.111,0.049,0,0.198,0.408,135.11,228253,4,0.722,0
3930,0.696,5,-4.634,0,0.233,0.0502,0,0.291,0.938,199.286,200933,4,0.868,0
3931,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813,4,0.736,0
3932,0.498,2,-11.178,1,0.0458,0.000332,0,0.116,0.453,140.013,209304,4,0.737,0
3933,0.655,5,-4.243,0,0.0609,0.0331,0,0.0433,0.787,104.485,284800,4,0.947,0
3934,0.767,11,-5.462,0,0.258,0.00214,0,0.102,0.523,183.962,154565,4,0.779,0
3935,0.855,11,-7.769,0,0.0462,0.00061,0.915,0.143,0.181,127.011,385511,4,0.699,1
3936,0.885,6,-6.89,1,0.0541,0.00265,0.831,0.134,0.431,129.99,511385,4,0.714,1
3937,0.672,9,-10.033,0,0.058,0.00159,0.923,0.103,0.286,126.014,433784,4,0.825,1
3938,0.963,7,-8.371,1,0.11,0.000254,0.807,0.0968,0.115,132.007,376364,4,0.721,1
3939,0.966,11,-5.913,0,0.0437,0.000806,0.899,0.0411,0.328,124.998,406442,4,0.806,1
3940,0.798,2,-5.451,1,0.345,0.0641,0,0.107,0.343,191.58,283680,4,0.683,0
3941,0.261,2,-14.406,0,0.181,0.708,0.0216,0.108,0.487,184.696,257827,4,0.819,0
3942,0.83,7,-13.012,1,0.0429,0.00325,0.764,0.09,0.155,140.004,487279,4,0.579,1
3943,0.453,4,-16.36,0,0.205,0.0392,0.909,0.111,0.0337,126.953,447298,4,0.717,1
3944,0.781,0,-5.355,1,0.0631,0.0437,0,0.0875,0.873,179.366,254707,4,0.877,0
3945,0.46,11,-8.984,1,0.454,0.47,3.08E-06,0.507,0.516,184.108,370733,4,0.875,0
3946,0.916,11,-8.566,0,0.0679,0.000408,0.868,0.326,0.124,132.019,454786,4,0.589,1
3947,0.503,0,-5.628,1,0.0316,0.339,0,0.111,0.53,147.93,286707,4,0.388,0
3948,0.414,10,-12.536,1,0.34,0.874,4.20E-05,0.136,0.698,147.974,119683,4,0.716,0
3949,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,200.726,127920,4,0.617,0
3950,0.977,7,-6.193,1,0.054,0.00113,0.878,0.0972,0.396,132.002,412667,4,0.655,1
3951,0.738,4,-4.077,0,0.362,0.00561,0,0.319,0.516,187.592,251907,4,0.659,0
3952,0.789,2,-6.219,1,0.282,0.37,0,0.112,0.341,194.058,173350,4,0.847,0
3953,0.856,11,-9.319,0,0.0885,0.00363,0.878,0.112,0.577,128.001,428000,4,0.64,1
3954,0.798,5,-5.583,1,0.678,0.17,0,0.174,0.637,205.276,194947,4,0.424,0
3955,0.331,10,-8.083,0,0.0352,0.625,0,0.141,0.183,152.06,145080,4,0.569,0
3956,0.748,2,-6.321,1,0.31,0.00141,3.10E-06,0.322,0.351,159.232,196427,4,0.541,0
3957,0.933,1,-11.46,1,0.0335,0.0561,0.863,0.11,0.117,133.008,370524,4,0.59,1
3958,0.859,1,-9.014,1,0.0678,0.0843,0.802,0.137,0.194,130.658,418780,4,0.794,1
3959,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,297787,4,0.548,0
3960,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707,4,0.732,0
3961,0.662,7,-8.393,1,0.27,0.536,4.61E-06,0.593,0.634,111.13,201733,4,0.777,0
3962,0.654,7,-7.325,1,0.0664,0.00357,0.871,0.102,0.155,124.983,449280,4,0.799,1
3963,0.927,9,-2.339,1,0.237,0.0305,0,0.357,0.746,189.922,238173,4,0.805,0
3964,0.838,4,-11.949,0,0.0723,0.0326,4.63E-06,0.124,0.774,195.47,271067,4,0.848,0
3965,0.847,10,-12.191,0,0.0427,0.0185,0.905,0.06,0.0497,130.003,576000,4,0.631,1
3966,0.385,7,-10.063,1,0.0429,0.879,0.00135,0.463,0.453,114.605,132493,4,0.305,0
3967,0.724,2,-11.915,1,0.0618,0.000526,0.861,0.117,0.0638,128.008,401574,4,0.805,1
3968,0.786,7,-10.054,1,0.0397,0.0032,0.876,0.166,0.378,128.004,380156,4,0.635,1
3969,0.637,7,-5.222,1,0.318,0.0932,4.04E-05,0.189,0.717,186.272,307600,4,0.834,0
3970,0.71,4,-6.142,1,0.0742,0.0104,0,0.107,0.378,163.99,287480,4,0.727,0
3971,0.8,1,-7.372,1,0.234,0.0472,0,0.29,0.556,183.996,344686,4,0.728,0
3972,0.617,1,-11.394,0,0.0613,0.069,0.873,0.111,0.0316,124.988,399360,4,0.675,1
3973,0.911,4,-6.58,1,0.0396,0.000148,0.902,0.0996,0.227,126.004,460952,4,0.735,1
3974,0.731,4,-10.865,1,0.108,0.00314,0.867,0.111,0.0598,131.997,438720,4,0.749,1
3975,0.955,11,-9.352,1,0.0494,0.0211,0.904,0.139,0.318,138.001,391705,4,0.669,1
3976,0.967,6,-7.96,0,0.0601,9.64E-06,0.699,0.101,0.574,135.977,379602,3,0.577,1
3977,0.457,9,-9.375,0,0.129,0.102,0.953,0.112,0.206,124.998,456960,3,0.814,1
3978,0.666,1,-10.976,1,0.0542,0.0265,0.834,0.133,0.301,127.998,480000,4,0.672,1
3979,0.733,7,-4.811,0,0.0476,0.265,1.25E-06,0.114,0.861,146.046,211427,4,0.798,0
3980,0.869,10,-10.889,0,0.045,0.00887,0.833,0.653,0.22,129.008,374180,4,0.718,1
3981,0.983,5,-8.744,0,0.0694,0.00114,0.891,0.106,0.54,131.995,309423,4,0.674,1
3982,0.588,1,-8.941,0,0.0905,0.0189,0.854,0.25,0.148,125.997,413560,4,0.804,1
3983,0.891,2,-8.748,1,0.0358,0.014,0.171,0.0804,0.0864,125.995,218153,4,0.69,1
3984,0.821,9,-10.963,1,0.0446,0.000158,0.802,0.107,0.054,123.995,426012,4,0.768,1
3985,0.599,1,-4.892,1,0.0369,0.211,0,0.327,0.165,134.144,228373,3,0.449,0
3986,0.567,9,-7.333,1,0.154,0.353,0,0.236,0.343,130.942,169587,4,0.729,0
3987,0.965,7,-7.701,1,0.0434,0.000127,0.609,0.114,0.0864,133.989,434199,4,0.566,1
3988,0.718,7,-9.609,1,0.0673,2.89E-05,0.769,0.0898,0.0256,134.991,350948,4,0.695,1
3989,0.792,1,-14.443,0,0.0473,0.00019,0.908,0.101,0.0646,134.997,289846,4,0.489,1
3990,0.851,2,-8.23,1,0.0433,0.00254,0.789,0.119,0.0397,129.999,398000,4,0.649,1
3991,0.906,11,-6.412,0,0.0661,0.000291,0.866,0.115,0.101,125.001,403260,4,0.721,1
3992,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,191320,4,0.653,0
3993,0.614,11,-8.984,0,0.41,0.015,0,0.307,0.495,105.986,178600,4,0.855,0
3994,0.472,10,-14.296,0,0.116,0.124,0.815,0.297,0.58,126.911,219333,5,0.739,1
3995,0.858,8,-10.073,1,0.0444,0.0308,0.937,0.0949,0.0392,127.976,377310,4,0.793,1
3996,0.509,4,-7.31,1,0.0617,0.0856,0,0.438,0.534,144.29,223547,4,0.679,0
3997,0.801,9,-8.159,0,0.065,0.000929,0.86,0.107,0.397,138.007,369000,4,0.691,1
3998,0.731,6,-7.717,1,0.0516,0.103,0.924,0.101,0.0388,128.017,384070,4,0.774,1
3999,0.625,1,-7.029,0,0.176,0.149,0,0.0619,0.676,164.008,227648,4,0.773,0
4000,0.861,10,-10.589,0,0.0805,0.112,0.859,0.111,0.0394,131.99,389060,5,0.78,1
4001,0.966,2,-9.279,1,0.0566,0.00193,0.85,0.0836,0.107,129.009,317690,4,0.618,1
4002,0.967,7,-7.137,1,0.0636,0.000232,0.727,0.12,0.216,137.011,393500,4,0.615,1
4003,0.831,2,-10.64,0,0.0537,0.0015,0.927,0.0959,0.184,125.998,431411,4,0.746,1
4004,0.819,1,-8.203,1,0.0786,0.00367,0.54,0.11,0.0365,128.015,344000,4,0.609,1
4005,0.753,6,-5.39,0,0.38,0.11,0,0.14,0.822,186.61,206889,4,0.609,0
4006,0.623,6,-12.853,1,0.0747,0.0157,0.957,0.111,0.418,124.994,339740,4,0.79,1
4007,0.782,6,-8.027,0,0.318,0.00365,3.09E-05,0.526,0.69,164.71,106667,4,0.793,0
4008,0.686,9,-8.253,1,0.0567,0.00255,0.729,0.113,0.0351,131.01,535643,4,0.591,1
4009,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,180.068,255653,4,0.48,0
4010,0.812,2,-6.985,1,0.215,0.188,1.82E-06,0.0982,0.769,184.018,145707,4,0.836,0
4011,0.754,1,-6.272,0,0.0448,0.00242,0.905,0.107,0.395,130.974,285802,4,0.676,1
4012,0.87,1,-4.55,1,0.27,0.00432,0,0.0596,0.794,180.13,234851,4,0.592,0
4013,0.739,1,-7.141,1,0.0715,0.000108,0.887,0.0909,0.337,126.995,441365,4,0.798,1
4014,0.688,10,-4.52,0,0.115,0.00707,0.134,0.158,0.346,143.054,195906,4,0.819,0
4015,0.76,6,-10.097,0,0.0739,0.0335,0.909,0.0991,0.276,132.003,378956,4,0.792,1
4016,0.472,9,-11.902,1,0.0689,0.195,0,0.0874,0.761,179.686,146627,4,0.367,0
4017,0.661,11,-10.95,1,0.0407,0.00807,0.932,0.114,0.0944,128.016,439172,3,0.623,1
4018,0.852,0,-2.234,1,0.172,0.0432,3.97E-06,0.409,0.674,190.832,330760,4,0.797,0
4019,0.923,7,-6.005,1,0.0426,0.000178,0.715,0.101,0.35,128.036,376875,4,0.729,1
4020,0.773,6,-6.065,1,0.166,0.00286,0.000272,0.326,0.553,184.93,283373,4,0.794,0
4021,0.544,5,-8.572,0,0.0556,3.39E-05,0.89,0.099,0.0678,132.999,407820,4,0.792,1
4022,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,190.156,207333,4,0.715,0
4023,0.522,1,-9.602,1,0.445,0.445,0,0.111,0.344,143.5,202199,5,0.541,0
4024,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,205093,4,0.706,0
4025,0.662,1,-2.849,1,0.0467,0.143,0,0.093,0.279,148.996,229147,4,0.365,0
4026,0.601,9,-7.48,1,0.255,0.0864,0,0.319,0.551,110.08,196480,4,0.9,0
4027,0.53,6,-6.602,1,0.253,0.0548,0,0.0701,0.567,106.363,247120,4,0.927,0
4028,0.951,11,-11.523,0,0.0626,0.000491,0.813,0.111,0.079,134.993,257778,4,0.742,1
4029,0.921,2,-4.833,1,0.227,0.08,1.46E-06,0.225,0.625,160.088,219027,4,0.683,0
4030,0.867,2,-5.889,1,0.29,0.00646,0,0.899,0.451,172.097,189767,4,0.592,0
4031,0.512,1,-8.374,1,0.268,0.0259,0,0.314,0.591,148.028,168640,4,0.884,0
4032,0.786,3,-7.724,0,0.213,0.372,0,0.104,0.458,176.466,214500,4,0.625,0
4033,0.856,6,-6.456,0,0.0836,0.0134,0.555,0.0938,0.371,128.02,338749,4,0.741,1
4034,0.955,1,-5.084,1,0.0519,0.00011,0.881,0.104,0.22,131.979,403636,4,0.738,1
4035,0.485,5,-8.838,1,0.076,0.666,0.00418,0.14,0.436,169.434,211669,4,0.334,0
4036,0.765,6,-7.363,0,0.302,0.00916,0.000196,0.0515,0.761,184.088,254933,4,0.808,0
4037,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,204.61,208267,4,0.897,0
4038,0.648,1,-7.494,1,0.32,0.0273,2.01E-05,0.0683,0.224,103.283,241682,4,0.587,0
4039,0.768,6,-3.804,0,0.285,0.176,0,0.118,0.709,180.346,274667,4,0.72,0
4040,0.706,1,-9.387,1,0.0363,7.57E-05,0.914,0.108,0.277,125.999,595887,4,0.805,1
4041,0.97,7,-7.696,1,0.0898,0.168,0.919,0.178,0.294,138.001,281739,4,0.722,1
4042,0.351,7,-10.198,1,0.241,0.39,9.38E-06,0.752,0.282,118.028,221543,4,0.853,0
4043,0.7,0,-5.458,0,0.348,0.00919,0,0.318,0.38,193.858,213000,4,0.436,0
4044,0.762,9,-9.773,0,0.0669,0.000952,0.802,0.0777,0.125,130.003,412598,4,0.716,1
4045,0.859,0,-6.893,1,0.0646,0.000167,0.864,0.139,0.147,130.001,361846,4,0.7,1
4046,0.881,10,-12.484,0,0.0532,0.00351,0.775,0.103,0.147,140.014,410356,4,0.433,1
4047,0.815,3,-7.841,0,0.0541,0.00107,0.905,0.104,0.254,131.008,395725,4,0.792,1
4048,0.294,4,-8.533,0,0.0321,0.422,5.20E-05,0.0749,0.358,148.076,278180,4,0.658,0
4049,0.767,11,-7.806,0,0.172,0.0267,0,0.334,0.519,133.929,222200,4,0.748,0
4050,0.533,10,-10.888,1,0.352,0.586,4.44E-05,0.348,0.463,171.938,207256,4,0.633,0
4051,0.282,10,-14.091,1,0.426,0.17,0.00491,0.344,0.492,171.952,237267,4,0.779,0
4052,0.563,7,-16.727,1,0.0753,0.00444,0.753,0.103,0.355,130.089,352093,4,0.714,1
4053,0.837,1,-5.698,1,0.191,0.114,0,0.187,0.632,171.844,257984,4,0.622,0
4054,0.864,7,-4.289,1,0.494,0.104,0,0.38,0.795,205.989,161000,4,0.379,0
4055,0.797,1,-10.549,0,0.0423,0.264,0.873,0.104,0.17,131.943,297747,4,0.474,1
4056,0.703,11,-12.488,0,0.0397,0.00969,0.624,0.112,0.143,125.005,435948,4,0.569,1
4057,0.856,11,-3.974,1,0.325,0.0879,0,0.289,0.67,183.54,245467,4,0.61,0
4058,0.923,11,-7.237,0,0.0469,0.00148,0.864,0.138,0.287,128.008,608000,4,0.752,1
4059,0.785,6,-8.224,0,0.0673,0.547,0.844,0.348,0.853,180.036,210587,4,0.614,0
4060,0.867,4,-5.298,0,0.386,0.0145,0,0.111,0.355,187.412,259667,4,0.738,0
4061,0.498,4,-11.261,1,0.0632,0.0085,0.894,0.106,0.125,126.021,378084,4,0.781,1
4062,0.846,8,-9.134,1,0.0759,0.00055,0.917,0.132,0.336,125.995,339405,4,0.608,1
4063,0.854,11,-6.56,0,0.0627,0.00419,0.665,0.106,0.0389,127.996,421152,4,0.648,1
4064,0.77,7,-7.421,1,0.164,0.0146,0.563,0.12,0.14,130.002,411505,4,0.725,1
4065,0.972,1,-9.787,0,0.0483,0.00298,0.883,0.108,0.048,131.007,330773,4,0.725,1
4066,0.942,7,-7.174,1,0.121,0.00912,0.91,0.116,0.101,124.993,488760,4,0.749,1
4067,0.925,4,-6.741,0,0.0701,0.00087,0.834,0.689,0.0363,127.997,386520,4,0.729,1
4068,0.965,7,-11.359,1,0.0787,0.54,0.908,0.107,0.135,133.005,370125,3,0.732,1
4069,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049,191840,4,0.594,0
4070,0.897,7,-9.898,1,0.0531,0.0657,0.889,0.0981,0.0614,130.008,445116,4,0.743,1
4071,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715,4,0.769,0
4072,0.867,7,-9.977,1,0.0481,2.53E-05,0.887,0.111,0.0384,129.998,364199,4,0.793,1
4073,0.825,11,-5.447,0,0.0751,0.0128,0.000569,0.049,0.751,188.148,258560,4,0.714,0
4074,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,177.506,192160,4,0.625,0
4075,0.829,0,-5.114,1,0.397,0.278,0,0.158,0.578,157.679,282301,4,0.617,0
4076,0.888,7,-6.875,1,0.0408,0.00861,0.906,0.0413,0.277,128.006,416250,4,0.728,1
4077,0.532,5,-9.554,1,0.515,0.715,1.33E-05,0.0953,0.401,120.019,469831,4,0.619,0
4078,0.458,1,-6.172,1,0.418,0.379,0,0.122,0.723,168.376,290333,4,0.676,0
4079,0.98,9,-6.753,1,0.0527,0.00146,0.915,0.115,0.0385,130.007,357091,4,0.74,1
4080,0.701,6,-7.198,0,0.283,0.105,0,0.761,0.251,103.89,324373,4,0.792,0
4081,0.868,10,-5.07,1,0.055,0.000365,0.875,0.67,0.0867,128.006,384375,4,0.794,1
4082,0.508,7,-8.427,1,0.288,0.0958,0.00871,0.129,0.296,174.036,259416,4,0.857,0
4083,0.946,1,-6.178,0,0.0571,0.0359,0.897,0.0872,0.658,128,435000,4,0.706,1
4084,0.531,6,-9.617,0,0.406,0.377,0,0.15,0.587,168.134,267440,4,0.758,0
4085,0.452,9,-9.299,0,0.047,0.342,1.94E-05,0.0703,0.316,172.636,269680,4,0.458,0
4086,0.836,5,-7.13,0,0.213,0.0164,0,0.19,0.486,193.71,86547,4,0.52,0
4087,0.572,11,-8.974,1,0.338,0.51,7.23E-06,0.28,0.569,178.772,237000,4,0.543,0
4088,0.693,2,-7.949,1,0.0599,0.00098,0.926,0.106,0.114,130.013,295915,1,0.797,1
4089,0.685,8,-7.706,1,0.356,0.0537,0,0.101,0.617,169.818,192027,4,0.715,0
4090,0.856,1,-5.649,1,0.0337,0.0366,0.0308,0.0809,0.285,160.068,167107,4,0.637,0
4091,0.723,7,-4.691,1,0.0549,0.00183,0.895,0.0911,0.376,127.99,382500,4,0.708,1
4092,0.958,10,-9.418,0,0.0489,0.0196,0.921,0.109,0.238,129.958,247385,4,0.703,1
4093,0.735,9,-6.173,0,0.348,0.155,0,0.271,0.818,172.282,164992,4,0.695,0
4094,0.877,1,-6.811,0,0.0541,0.0028,0.898,0.119,0.0908,126.998,394966,4,0.785,1
4095,0.857,6,-8.241,0,0.0858,2.47E-05,0.803,0.0854,0.288,128.003,376626,3,0.609,1
4096,0.915,7,-7.48,1,0.132,0.00141,0.861,0.105,0.0377,131.995,316721,4,0.693,1
4097,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,4,0.542,0
4098,0.939,11,-9.736,0,0.035,0.000384,0.801,0.0699,0.297,140.034,474067,4,0.663,1
4099,0.407,0,-12.741,0,0.0389,0.401,0.000113,0.202,0.327,134.831,274960,4,0.543,0
4100,0.602,7,-13.867,1,0.12,0.00231,0.952,0.105,0.116,134.995,336526,4,0.792,1
4101,0.721,8,-7.957,1,0.0333,0.159,0.0886,0.0888,0.179,110.027,218152,4,0.666,0
4102,0.559,2,-8.149,1,0.0474,0.0102,0,0.116,0.489,129.014,197209,4,0.775,0
4103,0.571,6,-6.907,1,0.0548,0.000124,0.867,0.146,0.0363,128.018,442578,4,0.745,1
4104,0.607,11,-5.097,0,0.326,0.304,4.35E-05,0.137,0.718,184.674,189040,4,0.879,0
4105,0.96,11,-2.45,1,0.129,0.033,8.93E-06,0.32,0.726,203.968,210094,4,0.712,0
4106,0.885,4,-8.94,0,0.0524,0.00142,0.871,0.083,0.25,129.002,426034,4,0.583,1
4107,0.596,7,-6.805,1,0.166,0.327,0,0.0804,0.799,173.972,214680,4,0.755,0
4108,0.423,2,-4.846,1,0.0453,0.00806,0,0.108,0.208,131.951,203800,4,0.822,0
4109,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,203.97,199396,4,0.756,0
4110,0.633,8,-10.198,0,0.433,0.846,0.00693,0.309,0.551,184.98,236173,4,0.508,0
4111,0.792,1,-4.3,1,0.144,0.148,0,0.0753,0.885,117.026,215213,4,0.955,0
4112,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,168.562,177227,4,0.36,0
4113,0.924,10,-5.795,0,0.0677,4.19E-05,0.882,0.0373,0.0716,130.008,423010,4,0.615,1
4114,0.966,11,-9.717,1,0.0603,0.00098,0.827,0.0769,0.0387,126.012,467137,4,0.793,1
4115,0.711,10,-7.196,1,0.0578,0.00291,1.58E-05,0.133,0.558,181.504,270000,4,0.805,0
4116,0.54,1,-16.135,1,0.0412,0.195,0.864,0.112,0.0377,131.989,418793,4,0.68,1
4117,0.758,11,-7.631,0,0.0508,0.00293,0.851,0.0998,0.0384,128,465000,4,0.734,1
4118,0.354,7,-18.62,1,0.3,0.0108,0.934,0.0966,0.322,139.996,232448,3,0.892,1
4119,0.643,10,-9.55,0,0.0613,0.00788,0.93,0.0995,0.105,129.997,522462,4,0.784,1
4120,0.965,6,-6.284,0,0.0503,0.003,0.867,0.122,0.105,133.988,401306,4,0.568,1
4121,0.973,10,-7.571,0,0.0528,8.69E-05,0.935,0.0672,0.142,130.008,456115,3,0.773,1
4122,0.748,11,-5.572,0,0.278,0.0484,0,0.101,0.615,185.956,243027,4,0.925,0
4123,0.793,9,-5.397,1,0.382,0.137,0,0.148,0.579,185.946,243253,4,0.926,0
4124,0.863,6,-7.723,0,0.171,0.00809,6.01E-05,0.57,0.869,104.372,202267,4,0.746,0
4125,0.729,7,-6.375,1,0.218,0.0169,0,0.143,0.437,175.472,276093,4,0.686,0
4126,0.964,7,-9.333,1,0.0519,0.00102,0.795,0.481,0.327,136.511,349531,4,0.455,1
4127,0.952,6,-7.77,0,0.118,0.00079,0.919,0.107,0.154,128.003,348480,4,0.919,1
4128,0.479,2,-12.938,0,0.0513,0.55,0.000167,0.147,0.272,126.982,204150,4,0.674,0
4129,0.664,11,-10.831,0,0.0935,0.00614,0.932,0.183,0.318,124.99,407560,4,0.768,1
4130,0.833,9,-8.211,1,0.0734,0.0129,0.869,0.134,0.0705,126.006,382904,4,0.676,1
4131,0.444,4,-13.915,0,0.0497,0.0132,0.877,0.059,0.366,121.994,543000,4,0.762,1
4132,0.999,5,-11.023,1,0.0524,0.0836,0.895,0.94,0.0273,136.995,324367,4,0.646,1
4133,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,175828,4,0.611,0
4134,0.886,11,-1.681,0,0.306,0.199,0,0.471,0.546,173.736,259573,4,0.844,0
4135,0.375,4,-8.115,0,0.208,0.469,1.28E-05,0.185,0.357,132.887,214707,4,0.622,0
4136,0.684,4,-11.081,0,0.0506,0.00609,0.853,0.117,0.0396,136.974,296000,4,0.677,1
4137,0.626,4,-10.084,0,0.0566,0.0122,0.918,0.111,0.106,129,364753,4,0.735,1
4138,0.497,4,-9.144,1,0.079,0.0295,0.000167,0.171,0.444,189.962,184500,4,0.832,0
4139,0.852,4,-10.234,0,0.0384,0.0117,0.873,0.144,0.272,134,455454,4,0.602,1
4140,0.767,9,-4.798,0,0.189,0.0772,0,0.12,0.871,147.983,298960,4,0.905,0
4141,0.764,6,-9.231,0,0.0717,0.0014,0.857,0.0674,0.162,128.024,423750,4,0.744,1
4142,0.537,2,-6.424,1,0.0385,0.588,3.91E-05,0.335,0.509,163.346,189762,3,0.517,0
4143,0.57,3,-8.885,0,0.0579,0.0224,0.887,0.112,0.239,127.135,334107,4,0.765,1
4144,0.524,8,-7.914,1,0.0621,0.136,0,0.106,0.117,163.964,129429,4,0.544,0
4145,0.766,3,-9.348,1,0.0458,0.0109,0.876,0.19,0.129,126.008,412876,4,0.783,1
4146,0.508,8,-14.753,0,0.528,0.7,0,0.133,0.688,166.184,198166,4,0.769,0
4147,0.761,0,-5.686,0,0.436,0.619,0,0.077,0.706,182.216,240160,4,0.727,0
4148,0.643,6,-7.841,1,0.0675,0.149,7.03E-06,0.263,0.94,190.386,226800,4,0.864,0
4149,0.709,9,-11.118,1,0.0476,0.000385,0.85,0.11,0.118,133.015,305076,4,0.634,1
4150,0.95,5,-6.913,1,0.0418,0.0062,0.871,0.111,0.182,131.018,356349,3,0.675,1
4151,0.81,9,-5.088,0,0.374,0.228,0,0.474,0.463,119.978,220996,4,0.573,0
4152,0.706,5,-11.912,0,0.0503,0.771,0.856,0.106,0.274,123.981,380032,4,0.666,1
4153,0.883,2,-11.466,1,0.0589,0.242,0.857,0.101,0.104,126.989,397858,4,0.546,1
4154,0.855,1,-11.179,1,0.0534,0.215,0.931,0.141,0.0491,129.994,362769,4,0.694,1
4155,0.808,0,-15.163,0,0.0667,0.00346,0.885,0.117,0.843,127.418,335853,4,0.731,1
4156,0.417,1,-6.731,0,0.524,0.374,0,0.186,0.04,110.111,215320,4,0.665,0
4157,0.796,8,-10.16,1,0.05,0.00486,0.897,0.0772,0.0974,128,485625,4,0.791,1
4158,0.714,10,-7.083,0,0.0588,6.90E-05,0.887,0.0348,0.452,124.998,407043,4,0.762,1
4159,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4,0.604,0
4160,0.776,6,-13.056,0,0.0322,0.0385,0.845,0.0999,0.0626,129.994,397269,4,0.71,1
4161,0.786,1,-6.404,0,0.363,0.191,0,0.101,0.726,175.888,266800,4,0.807,0
4162,0.828,7,-9.47,1,0.0419,0.00476,0.797,0.101,0.315,130.008,358173,4,0.6,1
